epoch,train_loss,val_loss,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_mu_mae,test_alpha_mae,test_gap_mae,test_loss
1,1.5204202472035602,1.2104832217448167,55.112855672836304,0.8762496456381671,5.448600697787939,0.025014531087527585,0.6675196357147535,5.196902515752039,0.016702817890055826,,,,
2,0.9782680569021487,0.9611375726634013,51.630351305007935,0.6302508365859831,3.2512704877586294,0.014959805956357224,0.5968578611125173,3.6791807889597035,0.013079124880800973,,,,
3,0.827267933494869,0.8189332000876295,52.710633516311646,0.5674003828921131,2.505110613795744,0.012626179612132494,0.6072124765621578,2.3362817458270326,0.011567281050346514,,,,
4,0.7340913406948418,0.7542317112100532,51.81169891357422,0.5119393406854194,2.1992077087304587,0.011016748062662417,0.4855656036694711,2.4196751058269372,0.011982498372888267,,,,
5,0.6504213455129939,0.6389103160827458,51.80060052871704,0.4636888596721647,1.8047597005435643,0.010115329663390195,0.42697612948915403,2.099647978848423,0.009332439557237211,,,,
6,0.5932503469579314,0.6601947196033563,51.90070986747742,0.41871527638480704,1.6591761876812632,0.009313711779318161,0.4132382556506981,2.356213244785942,0.009722309563776616,,,,
7,0.5536502675612687,0.5730507743525153,52.81667757034302,0.3808984202691186,1.5881666501738996,0.00885072322709969,0.36225490140371747,1.8534322697594787,0.009270710488016762,,,,
8,0.5204174037525485,0.4985362159397852,51.91538691520691,0.3542392690945383,1.5122520064721807,0.008359831516741956,0.3418775025490165,1.3642537634623524,0.00833949687474034,,,,
9,0.4942571555888549,0.5527011250151388,51.850736141204834,0.3323460987021029,1.4484560605713368,0.008026559996540639,0.33581182245195823,2.0287332553856934,0.008225736811939334,,,,
10,0.465902284754731,0.4662197301584576,51.84848737716675,0.3095671645128105,1.3606974679842943,0.0077241014936578235,0.33186559631192813,1.2124736458232315,0.007675696306203524,,,,
11,0.4463115413892084,0.43063151218192375,52.84534406661987,0.2968435696796636,1.3018249751180373,0.007396969724011903,0.31207616796810195,1.091461242431066,0.007031361550146396,,,,
12,0.4278078498603654,0.4350969692723516,51.84390687942505,0.2815023427991375,1.266418264026259,0.007107313383281174,0.3132375152893326,1.162035091140931,0.006882589605592344,,,,
13,0.40336673756857916,0.3790466434694192,51.94413995742798,0.2688979803969675,1.1330620809630683,0.006880812069853833,0.2579475415246846,0.9703890943701413,0.006747926605352551,,,,
14,0.39126258009944437,0.4080693407049771,51.84591221809387,0.25687964468166263,1.1454117332988738,0.00658530448222878,0.2976267281128022,1.0726998900063105,0.006401471186731044,,,,
15,0.38215918048282,0.40186973532784365,51.858604192733765,0.2510646213756244,1.1001035374056507,0.006519716707095219,0.2533566221644832,1.115656512860644,0.0074488775752778675,,,,
16,0.3755044970219897,0.37677894086094393,52.7391676902771,0.2441280453098546,1.1210942509492658,0.006298024421411302,0.26826225288722444,0.9686810997317832,0.006256965614133293,,,,
17,0.3604817637723402,0.4061351339123342,51.78541326522827,0.23535288430378767,1.0477464633974145,0.006152891817302527,0.2483764119913755,1.1586931512652048,0.00764976787797089,,,,
18,0.3517300844851579,0.41922703106264353,51.94551134109497,0.228838587638008,1.0253091774741632,0.006017513448306064,0.23317350061168884,1.642711507471974,0.006499868019840246,,,,
19,0.342467379665779,0.3532584370515504,51.9131863117218,0.22214120303367202,1.0043910120371253,0.005852897230889028,0.2471391287918575,0.9798572610913103,0.005666091160945009,,,,
20,0.33480120344487346,0.32888195904491035,52.86222982406616,0.21704882006990245,1.0019038853408293,0.005626020430566216,0.21872322457887264,0.8611400322846565,0.005943255917702789,,,,
21,0.33087634401492566,0.35555257109656013,51.88244986534119,0.2095557760674625,1.0286893543063387,0.00554646352968496,0.2241669534752704,1.1453515619235206,0.005796840041268965,,,,
22,0.32280755475951717,0.3659775469730018,51.857027530670166,0.20692068211121517,0.979887970339202,0.005440277488247884,0.20984028708933608,1.4309225023313625,0.005462065514392433,,,,
23,0.3151139180191746,0.307331610270006,51.78263521194458,0.20505441999356425,0.9297370539970526,0.005333720394160816,0.20210773453131864,0.8856261877515282,0.005231176705753918,,,,
24,0.3112322812793507,0.2999084625453288,52.77206635475159,0.20134205503742394,0.9254176136453053,0.005275304150107257,0.20267470742586352,0.8159259767371575,0.00514929447181112,,,,
25,0.3026344558383276,0.31486480593822574,51.93469476699829,0.19730920982319794,0.8845851136505264,0.005150617432519142,0.20213252191156475,0.9686064358765525,0.00523113814547302,,,,
26,0.29678669505509386,0.29378055332884795,51.88587522506714,0.19309752801272173,0.8784407126018859,0.005010705599126254,0.19545646366464803,0.8114554208941077,0.005094540556575982,,,,
27,0.2921724762343288,0.30406320092929,51.92967462539673,0.1878081543727915,0.8829413384421102,0.0049247662479247,0.20226641668166495,0.8621521508899076,0.005162268520950368,,,,
28,0.2885934276363316,0.2910904875084461,52.79053997993469,0.1838260865334769,0.8871068662540617,0.004850350197182319,0.20225486614296664,0.7705364500175149,0.0049042309913090035,,,,
29,0.2868024185552267,0.30537091925966076,51.90926742553711,0.18788044490511588,0.8391683714166319,0.004844463580281425,0.19298365260173014,0.9975296844880331,0.004892889520828046,,,,
30,0.2831518572968641,0.298862566131768,51.786991596221924,0.17998559630450878,0.8852543112061553,0.004697936808058329,0.19297385796593403,0.8610704423156385,0.00521705241316823,,,,
31,0.27761266138622864,0.2946646871707185,51.826958894729614,0.17974138622166966,0.8184389444552461,0.004735222586644207,0.18656826989514022,0.9706872953280836,0.004667888632514156,,,,
32,0.2725753150574844,0.2952271064871855,51.83804512023926,0.1750419083541017,0.8312043282500106,0.00456307067000636,0.21314028187384992,0.7350403674587938,0.004916116238407617,,,,
33,0.27142821726929034,0.29782382561081566,52.78771686553955,0.1749202894452859,0.8219669894955625,0.00455032179825635,0.19252333853509834,0.8946385688852827,0.005007727922830423,,,,
34,0.2646021032711018,0.29030540417946943,51.863688230514526,0.17215361790680347,0.7858286257098014,0.004454187970656124,0.19331453053099845,0.8556809135878516,0.004758394230947913,,,,
35,0.2638543875187,0.29102908076694817,51.84691524505615,0.17003373770639424,0.7951097012292173,0.004443206290085751,0.20201317309309288,0.8462484258004024,0.004530209107051847,,,,
36,0.259064879059298,0.3033677354236519,51.87811279296875,0.166544046558298,0.7991488147813048,0.0042846139024721955,0.19334764057794188,1.0001909270740634,0.004755554175055028,,,,
37,0.2561602049409789,0.28096572487712196,52.786444902420044,0.16845244833651418,0.7450298137682978,0.0043259277903345324,0.18075339561714945,0.8398702848008809,0.004776590663355644,,,,
38,0.2574354943756711,0.3214057238756236,51.76840853691101,0.16415694157442498,0.7970296513596384,0.00429168383459514,0.1754707076672803,1.3094189487040535,0.004852081730266836,,,,
39,0.25225137230354905,0.26543412617642076,51.797382831573486,0.16166465481398176,0.788131643583299,0.004139918755020398,0.1833856020327081,0.6942307188008682,0.004551846908115135,,,,
40,0.2533396222385322,0.27438063715119443,51.78207230567932,0.16191729949291034,0.7863007182646494,0.004200123473754088,0.19019730555475384,0.7282437433428853,0.004629209053456178,,,,
41,0.2454233463788844,0.28242726500650944,52.71355962753296,0.15907561973526307,0.7421639162615409,0.004086491379323094,0.17651932105107918,0.9689494139492474,0.004364177369506503,,,,
42,0.24575792364999335,0.2706757195199378,51.81391763687134,0.15910588182775084,0.7434668330407636,0.00409737091125306,0.18752773699731837,0.7307533501825475,0.004508528002270348,,,,
43,0.24427097090783995,0.28682331060347493,52.035146713256836,0.15891920232229717,0.7303990521674326,0.0040873780457968585,0.1772747614449961,1.0402816360439453,0.004222487436307077,,,,
44,0.24240096570341912,0.2739941858878086,51.87097525596619,0.15590728343449453,0.7494003905024857,0.003997964837826334,0.2018800740925941,0.662673915986713,0.004512697449416958,,,,
45,0.23876792102866223,0.30169295134758345,52.72248148918152,0.15244336136901762,0.7506577740201761,0.003916342883195469,0.1923845143050004,0.9031883499879748,0.005183927730548245,,,,
46,0.21183386392065773,0.2403647830112963,51.833268880844116,0.14149831206013416,0.580715768540474,0.003675104489434636,0.1690919265215757,0.6135707896088968,0.004087804567109089,,,,
47,0.20676800463800477,0.23198403076375348,51.76201581954956,0.1383872147871279,0.5634249013599778,0.003594380106544925,0.15992851970559982,0.615990392025528,0.003944461963749521,,,,
48,0.20414180559930548,0.22607810446409457,51.72470736503601,0.13618256769990283,0.5622196041831097,0.0035351179474788948,0.15457973629677585,0.5974065308016039,0.003904906993745373,,,,
49,0.2024765260409146,0.23587127107207922,51.748778343200684,0.1349248673810779,0.5566938043278429,0.0035163122105667218,0.1591752020709929,0.6707031311367155,0.003912627863145866,,,,
50,0.2013848847140762,0.2272205667725354,52.695356607437134,0.13400397246580148,0.562164967789028,0.003461914575534191,0.1561465244709904,0.5772780683219871,0.004012138067750235,,,,
51,0.19997643124072803,0.232855232235986,51.782419204711914,0.1336538931494582,0.5442929325622162,0.0034862636334206465,0.15444380120594162,0.6406287444851891,0.004068105043787759,,,,
52,0.1985737360636402,0.2234869992891304,51.92399787902832,0.13027998428836884,0.5686142682333322,0.003409168237556576,0.15171550627848046,0.6001525704561855,0.003851707408670589,,,,
53,0.19753986485070052,0.223236589162943,51.850494623184204,0.13236238686051746,0.5379827629871606,0.003429953345860512,0.15220528557111723,0.592143121167974,0.0038602284746385327,,,,
