epoch,train_loss,val_loss,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_mu_mae,test_alpha_mae,test_gap_mae,test_loss
18,0.44731209146667017,0.4815290309692904,149.11459350585938,0.35331848221003703,0.9045076469446091,0.007395051531398499,0.3846362128569854,0.9690734789355837,0.00782828709281554,,,,
19,0.4335783072604916,0.4599993267310962,149.11708545684814,0.3453627782611043,0.8523400076789256,0.007185359800333314,0.36132461490962775,0.9690206233656065,0.0074831663016258375,,,,
20,0.4211340489521931,0.41868549587402104,149.28789114952087,0.3327651935571637,0.8478437970219701,0.006976462689345019,0.34026180108477766,0.7405343827698964,0.007106870855684054,,,,
21,0.40974680740058295,0.425584121213741,149.08613562583923,0.32640814787386174,0.8024145453662797,0.006804816413083216,0.34839340259553253,0.7443319317171344,0.007174501632361723,,,,
22,0.40031998708412864,0.4228522654063917,149.21774005889893,0.3163138609305858,0.8160753191585111,0.006581045850220173,0.3550553362590925,0.7593860306261723,0.006706350065406215,,,,
23,0.38827244167632763,0.42712768267336443,150.25654125213623,0.30915996718093175,0.7723530936377819,0.006393222915195189,0.3249611483646203,0.961396984535679,0.007022001185326755,,,,
24,0.3799086726003551,0.4233806384508976,149.27912497520447,0.30191300855421116,0.7549456248064892,0.006280668115893299,0.3426908986892971,0.8050187615773435,0.006955338791650902,,,,
25,0.37114933690046586,0.4093046740602987,149.25795578956604,0.2956066191484051,0.7471299813986141,0.006064057113239292,0.33665424077921713,0.7460736793797809,0.0066910833515734045,,,,
26,0.36335845540928063,0.4085118863300374,149.2630500793457,0.28539835951258885,0.754802665140865,0.0059649125496925295,0.3345929305146617,0.7330643411166883,0.006787181198034216,,,,
27,0.3547436554460544,0.40276967364566996,149.06013131141663,0.28150445019560416,0.7051139417235465,0.005878626382467537,0.3203786962310274,0.9409529547138876,0.005943360770684966,,,,
28,0.3476816571949051,0.4122281461099343,149.03986501693726,0.27426886624642405,0.708206099226132,0.005734938687836257,0.34255373938535194,0.8183202760596322,0.006276798029604687,,,,
29,0.3408100815486222,0.39742279389641705,149.20021414756775,0.26935083359342166,0.6894053536188672,0.005627436403758854,0.3015083911990392,0.951658668555494,0.006278350895565223,,,,
30,0.3308923073532655,0.3892555234639014,149.04480290412903,0.25880855162154315,0.6812593149111479,0.005502031586945218,0.2985409087117894,0.86380483749065,0.006374463929590644,,,,
31,0.326262681122048,0.37807421309224015,149.81440901756287,0.2565701618924593,0.6623938110449311,0.005421675509360509,0.30405886789568026,0.768744214581391,0.006032231538610997,,,,
32,0.3187236126917567,0.37705276282329037,149.3596007823944,0.24872924912259278,0.6575752628300633,0.005313194456080734,0.2881606532198341,0.9142688394634452,0.005823101957762211,,,,
33,0.31241615532811434,0.37326730840791217,148.9674355983734,0.24328003755578678,0.6481044999501835,0.005209406642416988,0.27741787279970986,0.952608615770541,0.00581121796204354,,,,
34,0.30579168630774084,0.3834984107335181,149.30769658088684,0.23668503755370135,0.6417650184314433,0.0051139487299376035,0.27880132734185586,1.06010574574072,0.005788275978008487,,,,
35,0.30096003518994274,0.3413749712943654,149.32575011253357,0.2317388452021327,0.6338036284628079,0.005065983426095112,0.2622652486374576,0.7904616252405126,0.005409267319186756,,,,
36,0.29344722344422913,0.33899653394277457,149.04017233848572,0.2267424444407573,0.6114528704989922,0.004943644671367812,0.26289354753325367,0.7023828050111827,0.0056962866983026345,,,,
37,0.2873152720424545,0.3373112324289634,148.95324778556824,0.22034000410606217,0.6039524456067875,0.004874262380581072,0.26048022779416,0.699203297352399,0.005706527816977566,,,,
38,0.2811109075482976,0.33461975087981566,149.30742383003235,0.2151028779593949,0.5889977041768041,0.004795965195462387,0.25241219461995523,0.7832502218850386,0.005429108478870032,,,,
39,0.27806001135655245,0.324376749843484,150.26192116737366,0.2112813326654028,0.5963639490697656,0.0047289014581139,0.2540835216264428,0.6645738246522451,0.005396621964435853,,,,
40,0.2733301032504047,0.32221745041902405,148.77978801727295,0.20767899306725676,0.5876146107070751,0.004641773768909671,0.25101344074584797,0.68359002557036,0.005293242727982992,,,,
41,0.26794492587868557,0.3118582528023645,148.55759072303772,0.2029238760148243,0.5712709104251716,0.004598265926359903,0.24825625467879778,0.5731219337329864,0.005373809573452019,,,,
42,0.2667042451199576,0.3705208292187287,148.91350984573364,0.19984699790104435,0.5922206993703271,0.004536253836615165,0.25142293466410376,1.06172945489769,0.006055277696342496,,,,
43,0.26224167461957626,0.3515217309820338,148.59294247627258,0.19839507983632723,0.5630832088212234,0.0044880870184935,0.2757236254697356,0.8436346281349832,0.005215948401655735,,,,
44,0.2578527194971343,0.3280031126370086,148.54794478416443,0.1941477466225981,0.5538014239547502,0.004445878386895259,0.24162183018577718,0.7806778575894203,0.005467362776372913,,,,
45,0.2522390824152116,0.3110286120994544,149.14574670791626,0.18920694250500655,0.5489172175066241,0.0043390451566474985,0.2470609788459366,0.5904252566571896,0.0052845633937500264,,,,
46,0.2500252901660401,0.3260540191098675,148.5416111946106,0.18788065355396769,0.5426583328883224,0.004296061242580015,0.24541148331540238,0.677237894149372,0.00574044920610756,,,,
47,0.24617338814284756,0.2974933712516702,149.71228861808777,0.18385356476433462,0.5365069469228778,0.00425988376073255,0.22861694857130935,0.6310654018840591,0.005001181499907399,,,,
48,0.24401039458735382,0.3036453379320417,148.87342381477356,0.18198479140569762,0.5415555517682746,0.004182722729036108,0.2321031239944293,0.6733892745760296,0.005002937421843372,,,,
49,0.23952577160564062,0.2914536427391089,148.64149641990662,0.17868151507424082,0.5265519383512488,0.0041296558517265715,0.23092028560881825,0.5369276262585476,0.005055300974430858,,,,
50,0.2376208927623022,0.3169220805803715,148.6880955696106,0.17676694663771866,0.5291833153126307,0.004080545123797365,0.21693865424173336,0.9304087306843839,0.004999354473743348,,,,
51,0.23272388184381662,0.3017335610017611,148.75946879386902,0.1727195619631313,0.5121487002296669,0.00404183274464749,0.23256126031321495,0.6443336410325201,0.005026175592789531,,,,
52,0.23102742487842512,0.31194415123716784,148.82918500900269,0.16997287634544272,0.5174278994673827,0.004021160744055985,0.2334442588023868,0.6015350493790632,0.005773377860175626,,,,
53,0.22738983020508513,0.2813538585233154,149.0506522655487,0.16836386934110062,0.5014906856232052,0.003958175553820953,0.21374997345732225,0.6048939365704368,0.004778814153107541,,,,
54,0.22515655175864394,0.291192819785641,150.09441089630127,0.1658285209909323,0.500863649504435,0.003929742501967779,0.22765390541535607,0.5673020299309456,0.005007132281563389,,,,
55,0.22355936776689672,0.284959949196612,149.11219835281372,0.16528692947783474,0.4980649049140491,0.00387506642191054,0.22081071659944668,0.5770999309417202,0.004861472020668767,,,,
56,0.2201615449875062,0.2975800914578914,149.23326897621155,0.16229438452265602,0.4873457859958191,0.0038493731124605818,0.21792748641391352,0.7201793701326105,0.004947111059882998,,,,
57,0.21580816141957926,0.28677039842129626,149.05959033966064,0.15798693496254423,0.49138310492944587,0.0037445707028957212,0.20958328392094944,0.6820702250314417,0.004842797792838706,,,,
58,0.21762009250592726,0.28525064409311723,149.21482801437378,0.1598254968573156,0.48296658612681664,0.0038202862234368866,0.2145805323128934,0.5906486656762666,0.005035611815975326,,,,
59,0.2122406976280867,0.2820670054590572,149.11103224754333,0.15544705453071447,0.47891695677774737,0.003701831589990874,0.21789814221616668,0.5719253274297151,0.004833020589031607,,,,
60,0.180842007139882,0.25127748718011966,148.6819953918457,0.13237997540764831,0.3904131793346473,0.003245198959546186,0.19838308443457806,0.44865856078497635,0.004455455499303285,,,,
61,0.17103241941778188,0.24739323758567586,148.64465761184692,0.12347551280269758,0.37666026364306954,0.003094474355719162,0.19531425837361724,0.4576234036586054,0.004306987876204659,,,,
62,0.16686566143917753,0.2523824620958659,149.5119149684906,0.11928496378375572,0.3720115259191634,0.0030392802371931016,0.19578467364387897,0.5057228233304966,0.004324863300037497,,,,
63,0.16360125308903664,0.247255084196189,148.53742265701294,0.11670813311584231,0.3649806678697862,0.0029874077003591627,0.19164657204465668,0.4857681828425068,0.004291331310245581,,,,
64,0.16146098753960703,0.2477011283258345,148.7314100265503,0.11494024991434697,0.36085243997611927,0.0029538295922256425,0.1923806136750325,0.4879552955811519,0.004278421124447366,,,,
65,0.15844590456456045,0.2414095239430488,148.83535504341125,0.11217436995579211,0.3585745879498929,0.0028987867057989358,0.1891362215981006,0.4410705163941753,0.004283027856691126,,,,
66,0.15699176840798554,0.24696745370284953,148.67657470703125,0.11156356819176531,0.3538292326473954,0.002864287348697239,0.18852859154139842,0.506531979710845,0.0042844569425162455,,,,
67,0.1544358351688766,0.24529292168054423,148.4950213432312,0.10887895900453547,0.35399265180842615,0.002819460112862291,0.19147337713485857,0.46857455821088373,0.004275239048993812,,,,
68,0.15314245605439988,0.24615460825489005,148.73525142669678,0.10788883672341339,0.3475472377829549,0.0028161284747434006,0.19073611610592187,0.48767657422263794,0.004253919384057778,,,,
69,0.1509383610324724,0.24110080537376077,148.95213389396667,0.10590176980359063,0.35002406474529074,0.002753871370055595,0.18653623868910413,0.469008149443724,0.004220252357779707,,,,
70,0.1502739876108009,0.2441449308081135,149.5691967010498,0.10588091602327308,0.3447178254858633,0.0027444695710073788,0.18918880553470227,0.47591967353076015,0.0042577922364574845,,,,
71,0.14803042845500325,0.24044008017580842,148.60352396965027,0.10370705964167325,0.340862766571453,0.002718532995080353,0.1895396724921118,0.4333234977267858,0.004253594485865209,,,,
72,0.14668535272378205,0.24297438717938283,148.5673327445984,0.102361679638759,0.3416028879382208,0.0026892196710917617,0.18778249105364017,0.4761341952257156,0.004242975878788414,,,,
73,0.1457274739231868,0.24289531317775045,148.64631128311157,0.10204433749765826,0.336761274204512,0.0026720084049272285,0.18890629842591974,0.4579186997044302,0.0042891220995624766,,,,
74,0.14383578859953472,0.24170578623321737,148.63134574890137,0.10013636116914186,0.33575090671431834,0.0026416369959337735,0.18875466242907796,0.4542850951849017,0.004247035143168963,,,,
75,0.14266723678564452,0.24148576704036473,148.5882604122162,0.09959983883324992,0.3306002505069597,0.00262227077299058,0.18675393946867896,0.45479062410417137,0.004304892951403303,,,,
76,0.14257042563144073,0.24190014772149873,148.88040041923523,0.09931892637804109,0.33167178374532896,0.002621734504794501,0.18953381579490866,0.4405143053456203,0.004298532659942552,,,,
77,0.1402388613982281,0.24188038067244033,148.83193922042847,0.09687831177945723,0.33109173301863004,0.0025841939053907227,0.1881425791152604,0.4375743121180911,0.00436262838248587,,,,
78,0.123512599459899,0.2320448470332224,149.86870527267456,0.08372843977955019,0.2918536178341738,0.002332573802273104,0.18273634625437046,0.4180485352115393,0.0041125235457877924,,,,
79,0.11756713439942724,0.23159001944842716,148.7075207233429,0.07843914393665877,0.2842456744453547,0.002233674091898495,0.1808388076675543,0.42309591636527305,0.004130893190091464,,,,
80,0.11537465102761928,0.23163022660794813,148.7602620124817,0.07672386849392457,0.2795375830518641,0.0021982055264413085,0.18261133238030292,0.41704098748838275,0.004099173082862914,,,,
81,0.11351489111233394,0.23239519793300983,148.57660388946533,0.07483554407972146,0.27785401758614914,0.0021722605247460605,0.18237578486571773,0.41862265099281915,0.004142101771008473,,,,
82,0.11223714862081555,0.23223601493570867,148.63396382331848,0.07421868413870278,0.27512757984794073,0.0021376207323023423,0.18256901439152243,0.41506890931181006,0.004144097132934811,,,,
83,0.11075526297810173,0.23089726457780846,148.75372958183289,0.07259422923884808,0.2744079073615146,0.0021181766356066223,0.1804536810068371,0.4074496077915673,0.004184946904089762,,,,
84,0.11018876515385294,0.2315222775279378,148.29215621948242,0.07250432024613675,0.2711533850058764,0.002106411928534145,0.18173175319086213,0.41681701952385847,0.004126224522655194,,,,
85,0.10906576805946885,0.22972109780092903,148.67535018920898,0.07153006756323735,0.27027352613942535,0.002084039930371062,0.18016651422028104,0.40697238438455563,0.004132697468643013,,,,
86,0.10795310827546253,0.23162470561260354,149.5818133354187,0.07057185835157706,0.2684163884541491,0.0020665549647193833,0.18146949273325344,0.41755907560681266,0.004137683319103142,,,,
87,0.10700331816891531,0.23252515331298346,148.51861238479614,0.06970539895716577,0.268808456563869,0.002043480357683679,0.1810436817878675,0.4131856484439511,0.004224846709920346,,,,
88,0.10665322088002262,0.23141580998100156,148.30704259872437,0.06938993407605337,0.2677116858465849,0.002041053002815936,0.18037375074565726,0.42195840735670176,0.00414382411910355,,,,
89,0.10584857841610801,0.23146096235020244,149.11219906806946,0.06885025448274279,0.2654845961784397,0.00202727971223961,0.18020919161488874,0.42813604726733473,0.004121333671315913,,,,
90,0.1044872876153701,0.22981030166667005,148.36827182769775,0.0676893696088383,0.26535515061388804,0.001994735711237554,0.18006860271402242,0.41020084790359124,0.00412500452823049,,,,
91,0.10361436995875813,0.2308583456312862,148.48015928268433,0.0669050645373166,0.2629361858832832,0.001987019577568896,0.18150635977950724,0.412552073141097,0.004119047393207019,,,,
92,0.09438648427522386,0.22768948948906495,148.7107014656067,0.05930857554094744,0.24519913474862534,0.0018409970917762312,0.17914702702428967,0.40078521088503505,0.004088304067790889,,,,
93,0.091401807841513,0.2308618257214582,148.7117795944214,0.05642309194448765,0.24167788536998505,0.001798204497054913,0.17875035308066423,0.4348701838474374,0.004107358332712069,,,,
94,0.09041065947288393,0.22869046459594872,149.6161346435547,0.0556511615144563,0.24052353330468168,0.001777163012755602,0.1792501882702508,0.40854254854733507,0.004101056314840878,,,,
95,0.08934600498724583,0.22860703393526383,148.8329141139984,0.0548321089302054,0.238475359228443,0.0017582436800641621,0.17970282812613622,0.40562592781725243,0.00409464066206435,,,,
96,0.0886226433754647,0.22829771715684782,149.4027338027954,0.0541027736045164,0.23830845050698696,0.0017455210562105433,0.17952120770076987,0.40000769489637844,0.004112271602652787,,,,
97,0.08801124827746433,0.22838666221302448,149.59458112716675,0.05375203782594962,0.23668789440668295,0.0017325448082341976,0.17966590743787217,0.40160909214312607,0.0041039189605588805,,,,
98,0.08732057440770291,0.2278287228335337,149.36811757087708,0.053034828157459406,0.2360302893511086,0.0017236491959920408,0.17935204891230586,0.3997597904986123,0.004093708070535716,,,,
99,0.08210729147948138,0.22740813816865435,149.3356328010559,0.04868745417068327,0.22637929294097472,0.0016413241183411756,0.17878066965991166,0.3993936232531383,0.004093002640890631,,,,
100,0.08062020358718971,0.22729555038151292,149.4318971633911,0.04729637109351832,0.22471151098227485,0.0016178793497980558,0.1788586602690775,0.3993027288621721,0.004084401932268372,,,,
101,0.07983264778190431,0.2273207189606356,150.10979294776917,0.046472059290513595,0.2247158310008729,0.001604192636971814,0.1789321265081186,0.39782014485201617,0.004090558523880466,,,,
102,0.07925952688833894,0.22787337773625493,149.30215501785278,0.04598895046303541,0.22354507446417787,0.0015958802116406842,0.17923132829214006,0.40069270717454475,0.004095881495239691,,,,
103,0.07885972226625161,0.22792269948669674,149.2227599620819,0.04561428388615194,0.22297835097054416,0.0015901944727433552,0.1792561257661813,0.40144158349771836,0.004093957512473998,,,,
104,0.07843230568034304,0.2276546353765835,149.19137358665466,0.04523719484217341,0.22244191936657162,0.0015829176168226527,0.1792800057222052,0.3984381598881804,0.0040933144258687125,,,,
105,0.07809020006538882,0.22772704323558504,149.01009058952332,0.044960051933058034,0.2220389734535905,0.0015760656857935788,0.1791576956194057,0.3983786500570728,0.0041020536755742715,,,,
106,0.0776706456479815,0.22782926792311528,148.87676548957825,0.044580486107080396,0.22178224933796536,0.0015679118335124578,0.17951694927300849,0.3976665971256429,0.004098246522920319,,,,
107,0.07500860431590478,0.2275255565691684,148.24350142478943,0.0423027608473594,0.2172556634155807,0.0015259604102156065,0.17917662305622145,0.39722951416461555,0.004095980991507927,,,,
108,0.07418602658575633,0.22755188983693825,148.76713705062866,0.04151004876100567,0.21614673271164075,0.00151476889155813,0.17917030684297958,0.39666722669072746,0.004100484056439191,,,,
109,0.07379563967401226,0.22753382639952743,149.10404801368713,0.04116037389890346,0.2156445307809099,0.0015083743614164719,0.1792983379783809,0.3964982339170294,0.004095688410236282,,,,
110,0.07349036920715692,0.227648564643366,148.80021500587463,0.04085387659278616,0.21542248293096067,0.0015037179920247726,0.1793706280014684,0.39675540006507354,0.004098124385828813,,,,
111,0.07319115783634687,0.2277079024236965,148.35605120658875,0.040580149874981465,0.21510210789072415,0.0014987009291638196,0.17940977407097905,0.39633583590280164,0.004102088893436055,,,,
112,0.07299572360761147,0.22759783153661756,148.56528234481812,0.04044107526981549,0.21466513963001,0.001495124744897957,0.17918661615636627,0.39686003150088756,0.0041014674991481795,,,,
113,0.07149329202153022,0.22764056154210047,148.872740983963,0.03911358940437904,0.2123957236106576,0.0014715396128925223,0.179334767250153,0.39661969931167895,0.004099662274768836,,,,
114,0.07109349962509245,0.22765720457452102,148.41128134727478,0.038704443874031796,0.21210539039056653,0.0014657200112507065,0.17938001875617535,0.39678885496903804,0.004098094095064354,,,,
115,0.07086415065407667,0.22760271251616512,148.70670080184937,0.038476642111324566,0.2118748352121442,0.0014624515233814502,0.17928076506406915,0.3965969291839453,0.004099641299459927,,,,
116,0.07070803717124474,0.22768351650752372,148.6012372970581,0.038341592973188024,0.21159296003046443,0.001460126964391496,0.17943125221371273,0.3962183543270136,0.004100549987590352,,,,
117,0.07054144972277497,0.22775664475973156,149.88415431976318,0.038171305476449244,0.21150766842928184,0.0014575161200563614,0.1794380884892132,0.39664639680496344,0.004102202066185724,,,,
118,0.0703971512387147,0.22781521775600452,148.63758730888367,0.0380476735185001,0.21134036256962427,0.0014548569218228644,0.17947074556057055,0.39662954186077337,0.0041043420665031576,,,,
119,0.06960334906421357,0.22769700457491068,148.79530882835388,0.03733938505861901,0.21015679868932668,0.001442569186964517,0.17938354062598286,0.39643800061494194,0.004101925657879762,,,,
120,0.06940076366040912,0.22774247846846085,149.19610023498535,0.03713452200610128,0.20995505637138154,0.0014398047226399635,0.17941629645789947,0.3965588668441763,0.004102647424093798,,,,
121,0.06929581697031485,0.22778052679053085,149.02152705192566,0.03703114174427165,0.2098989677305402,0.001438030372636009,0.17945919440690603,0.3966311439978451,0.004102833914784433,,,,
122,0.06918068176574776,0.22782847378324791,148.45527911186218,0.036917182781227,0.2097715604714835,0.0014364335035210465,0.17946991485614305,0.39671853512927197,0.004104659351006098,,,,
123,0.06911391326583007,0.22784614498254996,148.22075366973877,0.03685000811384798,0.2096707640594012,0.001435681830728516,0.17950080343066377,0.396776714938505,0.004104224947919457,,,,
124,0.06903733468381658,0.2278056055235299,148.94932079315186,0.03678707682893601,0.2095829850175489,0.0014341683687839465,0.17948371092119703,0.39642718833767604,0.004104353671140125,,,,
125,0.06861126471016188,0.22777339466313015,149.79019212722778,0.03639643893190988,0.20898739092374854,0.001427753729988847,0.17948322046448636,0.3963928249167473,0.004102762293241767,,,,
126,0.0685072931634373,0.22778931727218457,148.72500920295715,0.03629343510907537,0.2088821034616881,0.001426266218730081,0.17947553525735685,0.3964179751373628,0.00410379566747478,,,,
127,0.06844237056186114,0.22780098610618257,148.70798134803772,0.036220146074845944,0.208895623876282,0.0014252655118234328,0.17951096821709317,0.39630125052614557,0.004103740916378271,,,,
128,0.06838746072605126,0.22779284032392627,148.76547074317932,0.03617161183359633,0.20879446131958224,0.001424495517533276,0.17948477887422304,0.3963892085210777,0.004103799299963844,,,,
129,0.06834684052283795,0.2278330440202164,148.27919602394104,0.03614176535740553,0.2087343793500552,0.0014236322458700294,0.17951638221254487,0.3964722128954163,0.004104461066535923,,,,
130,0.06830365004686781,0.22781711645685873,148.5354597568512,0.03609122701219711,0.2087492293257976,0.0014230017762794302,0.17950706952434245,0.3964284776982194,0.004104137182157192,,,,
131,0.06807956921900041,0.22782116778076839,148.48961424827576,0.0358836719030559,0.2083915106272566,0.0014199275980295903,0.17950903406979926,0.3964380306982656,0.004104241829928414,0.17898372412235422,0.3930484428770115,0.004113434597555081,0.22733583747884575
