epoch,train_loss,val_loss,lr,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_mu_mae,test_alpha_mae,test_gap_mae,test_loss
15,0.809615433216095,0.8075138576387235,0.001,84.08344078063965,0.8087489604949951,1.1694144010543823,0.009589804336428642,0.8081507788727489,1.075112773596243,0.009967802573427042,,,,
16,0.8037399053573608,0.8028050107323195,0.001,83.80611085891724,0.7995436191558838,1.2158902883529663,0.009365771897137165,0.8239295528184193,0.9347712195548676,0.009838339076089416,,,,
17,0.7943329215049744,0.7752690560350344,0.001,83.88386178016663,0.7938443422317505,1.2106921672821045,0.009078235365450382,0.8010050617248524,1.018655445242985,0.008726356296968392,,,,
18,0.7657821178436279,0.7740745564854004,0.001,83.774001121521,0.7894138693809509,1.0127826929092407,0.008651446551084518,0.7952243205430789,1.010454404540645,0.008911035920424755,,,,
19,0.7482753992080688,0.7189570003961854,0.001,84.65808272361755,0.7786867618560791,0.980937123298645,0.00823170505464077,0.7705824350259697,0.8417905057595302,0.007601269970848857,,,,
20,0.7427046895027161,0.8013135620076135,0.001,83.66941666603088,0.7750063538551331,0.9749501347541809,0.008087091147899628,0.7951104324061832,1.3924892448529196,0.008507429290217685,,,,
21,0.7361875176429749,0.7959169211366214,0.001,83.63308596611023,0.7665435075759888,1.055337905883789,0.007630701642483473,0.7764623931396182,1.3673162856730257,0.009011393480117634,,,,
22,0.7320360541343689,0.7461932639517329,0.001,83.82156252861023,0.7713862061500549,0.9386799335479736,0.007810055278241634,0.7796165564102935,0.9787104599372405,0.0080940017345924,,,,
23,0.7069269418716431,0.7099649604913271,0.001,84.28706049919128,0.7565993666648865,0.930184006690979,0.007000053767114878,0.7564763085665704,0.9734285172607795,0.006955866232952435,,,,
24,0.7113804221153259,0.7377803912254349,0.001,83.90815472602844,0.7585133910179138,0.9011526703834534,0.007322451565414667,0.7618334069447156,1.177976849466708,0.007275105270471086,,,,
25,0.7090104818344116,0.7461279921548861,0.001,83.75575089454651,0.7558629512786865,0.9111008644104004,0.007237643003463745,0.7700729464686634,0.9990398694092202,0.008334645116708618,,,,
26,0.6977235674858093,0.7007076387409633,0.001,84.8364143371582,0.7508487105369568,0.8961396217346191,0.0068701463751494884,0.757946535707338,0.8413665293529097,0.007052267544830726,,,,
27,0.7022044658660889,0.6737520097832916,0.001,83.84218525886536,0.7550609111785889,0.8776856660842896,0.00705772265791893,0.7486912910245146,0.739865083346546,0.006405596383021349,,,,
28,0.6794793009757996,0.6894684258951229,0.001,83.7661669254303,0.7477083802223206,0.7787673473358154,0.006563101429492235,0.7629071056486771,0.706223728113068,0.006927898723205262,,,,
29,0.6737383008003235,0.6897935439010607,0.001,83.7797269821167,0.7401822209358215,0.8329214453697205,0.006247128359973431,0.7501029440744282,0.8484435363719063,0.006697597043268677,,,,
30,0.6707785129547119,0.6933701660447479,0.001,84.46035265922546,0.7392309308052063,0.8098864555358887,0.006233370862901211,0.741031608065089,1.0571563800807624,0.006178565585849049,,,,
31,0.6642116904258728,0.6547341940227264,0.001,83.8718831539154,0.7304109334945679,0.8640751242637634,0.005918471608310938,0.7329752172164175,0.7414536158265392,0.005915715349059775,,,,
32,0.6517251133918762,0.6775102925252342,0.001,83.93254089355469,0.7323704957962036,0.7139676213264465,0.005908961407840252,0.7493888914052536,0.7019065203927739,0.006778382997510765,,,,
33,0.6676088571548462,0.6638391505237768,0.001,83.9499044418335,0.7391173243522644,0.7810218930244446,0.006206802558153868,0.7366456984178967,0.6552621346106268,0.006718109582922811,,,,
34,0.6509510278701782,0.6816755662920351,0.001,84.34992337226868,0.7335983514785767,0.6969824433326721,0.005906716454774141,0.7440904180807134,0.9044818999357483,0.006185831482839282,,,,
35,0.6511318683624268,0.6397896741852095,0.001,82.98524713516235,0.7293680310249329,0.7557799816131592,0.005775502882897854,0.72881011994198,0.6149660726316697,0.005873995204018235,,,,
36,0.6421471238136292,0.6461582449538608,0.001,84.03390550613403,0.7278333902359009,0.6990124583244324,0.005618648137897253,0.7281075723433581,0.6741096510605615,0.005955363761218201,,,,
37,0.6407477259635925,0.6471940257703822,0.001,83.99492120742798,0.725999116897583,0.7108075022697449,0.005548675078898668,0.7330054481555498,0.7009070322433193,0.005700738819597123,,,,
38,0.6456490159034729,0.6634040880504551,0.001,84.29512095451355,0.7282779812812805,0.7256163954734802,0.005662913899868727,0.7378299369118542,0.7362738183892691,0.006245147671860202,,,,
39,0.6397131681442261,0.6430100201148062,0.001,83.78012251853943,0.7251396179199219,0.7183641791343689,0.005484736058861017,0.7337623130194131,0.6170160732753257,0.005862241102006554,,,,
40,0.6307302117347717,0.6500445951471302,0.001,83.75695776939392,0.7209442257881165,0.6977617144584656,0.005243308842182159,0.7251215920064846,0.846318025838389,0.005415685426552501,,,,
41,0.623516857624054,0.6391899298131539,0.001,84.57810163497925,0.719132661819458,0.6391984224319458,0.005203474313020706,0.7322539591027747,0.609602792037818,0.005742798118326167,,,,
42,0.6233269572257996,0.6419084556788808,0.001,83.54478669166565,0.7188560366630554,0.6640315055847168,0.005078567191958427,0.734962784055838,0.6148911821231346,0.0057684212058069775,,,,
43,0.6300714015960693,0.6365158688005752,0.001,83.83130073547363,0.719034731388092,0.7207014560699463,0.0051611498929560184,0.7256049921371721,0.6921320574866318,0.005422480956311006,,,,
44,0.6239005327224731,0.6318612712836191,0.001,83.63415741920471,0.7174827456474304,0.6742445826530457,0.005108923185616732,0.7346359620344052,0.5568382092658463,0.005515450576125631,,,,
45,0.6117450594902039,0.6484675320255124,0.001,83.72288084030151,0.712677001953125,0.6300336122512817,0.004832399543374777,0.7327851205409536,0.6654823922687841,0.00595668081765452,,,,
46,0.6106473207473755,0.6521042684473701,0.001,83.85979437828064,0.7142910957336426,0.6050668358802795,0.004838243592530489,0.7274000592191028,0.7926202180967366,0.005716052722662523,,,,
47,0.6084068417549133,0.6396293435049898,0.001,83.6665551662445,0.7140781879425049,0.5917329788208008,0.004788861609995365,0.7232326654018593,0.6101768540036686,0.006091406855081375,,,,
48,0.6025390028953552,0.6432329718167533,0.001,84.51319909095764,0.7080655097961426,0.6115573644638062,0.004583040252327919,0.7207029103091128,0.7183749409755773,0.00584029986642122,,,,
49,0.6016020774841309,0.6302760662387318,0.001,83.61288261413574,0.7080219984054565,0.6139077544212341,0.004521042108535767,0.732665837761468,0.6099823452604013,0.005232918619461857,,,,
50,0.608829140663147,0.6280944105808736,0.001,83.68911933898926,0.7099452614784241,0.6621094942092896,0.004609464202076197,0.7178013563544527,0.7556849895992713,0.004921233088097896,,,,
51,0.5989099144935608,0.6104374531432696,0.001,83.74145603179932,0.7079418301582336,0.5899176597595215,0.004495230503380299,0.7216424032808169,0.5140020721252481,0.005016362177685382,,,,
52,0.5949389338493347,0.6325940545880971,0.001,83.65726900100708,0.7052796483039856,0.588205099105835,0.00438072020187974,0.7233324056023135,0.6643936173250994,0.005426977560246505,,,,
53,0.5913754105567932,0.6035150652100776,0.001,83.67868566513062,0.7028538584709167,0.5951922535896301,0.004236571025103331,0.716824883380588,0.5106544331898252,0.004824968811460919,,,,
54,0.6011667847633362,0.6533021492225288,0.001,83.6838891506195,0.7084851264953613,0.6023005247116089,0.004538314417004585,0.7345249369860389,0.7875166085186919,0.005549480983213318,,,,
55,0.5973159670829773,0.610944475903765,0.001,83.89835572242737,0.7074873447418213,0.5721453428268433,0.004512599669396877,0.7202433158092345,0.5147276869317813,0.0050915118711964,,,,
56,0.5871133208274841,0.6165272118620725,0.001,85.23334169387817,0.7039679288864136,0.5585872530937195,0.004143872298300266,0.7238149975791126,0.5904428495034688,0.004891357972026099,,,,
57,0.5885671973228455,0.6238576711127475,0.001,83.98350763320923,0.7041434645652771,0.5439178347587585,0.004291421268135309,0.7198427360279218,0.619552051483446,0.005295016030852371,,,,
58,0.590573251247406,0.6235465180952139,0.001,84.04253673553467,0.7035603523254395,0.5870844125747681,0.004207219462841749,0.7164945027232317,0.751453736159481,0.004738281611446029,,,,
59,0.5834807753562927,0.6622213630325062,0.0005,83.7617576122284,0.7017037868499756,0.5362539291381836,0.004136959556490183,0.7228265412322106,1.0370731521301282,0.005216566864394666,,,,
60,0.5577861070632935,0.5926873166357394,0.0005,83.74894142150879,0.6931636333465576,0.4100029766559601,0.003658123780041933,0.7095286835627017,0.4731172374373581,0.00467878293430208,,,,
61,0.5485689640045166,0.5906376002271172,0.0005,83.8160810470581,0.6871950626373291,0.4057948887348175,0.003385872347280383,0.7077089207908117,0.48977817408381913,0.004547920612215216,,,,
62,0.5462808609008789,0.5802485318399755,0.0005,83.76494836807251,0.6854059100151062,0.4066656529903412,0.003319832729175687,0.7049192579688127,0.44452251319665864,0.004301234141937234,,,,
63,0.5411379337310791,0.5847383570964146,0.0005,84.7978527545929,0.6846759915351868,0.36967772245407104,0.0032471823506057262,0.7060077042866125,0.48670600340915654,0.0042987179144710844,,,,
64,0.5378387570381165,0.5864639749895133,0.0005,83.79270219802856,0.6816970705986023,0.3824279010295868,0.003108847886323929,0.7065397166968063,0.5094764193413012,0.004260767355134421,,,,
65,0.5371122360229492,0.5922613859871048,0.0005,83.57479119300842,0.680351972579956,0.40005308389663696,0.0030291182920336723,0.7107277647990043,0.4909523459043897,0.004522364609418479,,,,
66,0.5376272797584534,0.576747170798475,0.0005,83.73178720474243,0.6822901964187622,0.3824181854724884,0.0030756923370063305,0.7035415551207782,0.4247091040989898,0.0042568190646981585,,,,
67,0.5358825325965881,0.584760718657068,0.0005,83.73528337478638,0.6818490624427795,0.36457934975624084,0.003084575990214944,0.7078805713631908,0.48974285653985467,0.004216813063876556,,,,
68,0.5331001877784729,0.5846290490160856,0.0005,84.31994485855103,0.680078387260437,0.36838531494140625,0.002975848503410816,0.7105935366631448,0.4504895784487145,0.0043078349570502324,,,,
69,0.534183144569397,0.5790796205875887,0.0005,84.31134676933289,0.6811068058013916,0.3607136309146881,0.003036852227523923,0.7060693871405881,0.41969231233907756,0.004319291458121585,,,,
70,0.5323978066444397,0.5896620181068567,0.0005,84.07129192352295,0.6808037757873535,0.35169580578804016,0.0029942961409687996,0.7129213268737917,0.49395447565736333,0.004283990296011764,,,,
71,0.5297544002532959,0.5712518030148171,0.0005,84.93088126182556,0.6776089668273926,0.3786908984184265,0.0028286660090088844,0.7014322573772487,0.4086580403557757,0.004109792750786326,,,,
72,0.5291537642478943,0.5863091328269185,0.0005,84.20632004737854,0.6778401136398315,0.36024314165115356,0.002879524603486061,0.7008024905896313,0.5849920326564604,0.0040818708466969405,,,,
73,0.5275008082389832,0.5730020310557794,0.0005,84.1402428150177,0.6776136159896851,0.34972092509269714,0.0028490254189819098,0.7024503385537515,0.41022677139273844,0.0041618165388118905,,,,
74,0.5315965414047241,0.5772152341835683,0.0005,83.61969208717346,0.6794822216033936,0.3550014793872833,0.0029813481960445642,0.70244810700905,0.4541538669822682,0.004174817989636377,,,,
75,0.5240877270698547,0.5812021756493493,0.0005,83.72104287147522,0.6766991019248962,0.33400294184684753,0.0027721943333745003,0.7056303656088868,0.43124562002357636,0.004394721673076878,,,,
76,0.52626633644104,0.5753605866023782,0.0005,83.66683077812195,0.6773191094398499,0.3436107933521271,0.0028220636304467916,0.7042341628820609,0.40534139473884806,0.00425205686708781,,,,
77,0.5255133509635925,0.5778167556903084,0.00025,83.82023906707764,0.6769164204597473,0.34641656279563904,0.0027809543535113335,0.7061678691201522,0.4245595537678136,0.004221478861635202,,,,
78,0.5102791786193848,0.5731465630124786,0.00025,83.93655610084534,0.6701899170875549,0.28938257694244385,0.002468093764036894,0.6998632549268564,0.44483953285512706,0.004090194401775873,,,,
79,0.5061628222465515,0.5670624689446884,0.00025,84.99748802185059,0.6686487197875977,0.27105391025543213,0.002388126915320754,0.7000083681178504,0.38721209014677876,0.004037180416378034,,,,
80,0.5059288144111633,0.566924841381481,0.00025,83.72662711143494,0.668647050857544,0.2710980772972107,0.0023750385735183954,0.7002469499484157,0.39155620341902514,0.003999146915023853,,,,
81,0.502702534198761,0.5681256885359551,0.00025,83.7503604888916,0.6665387749671936,0.2684910297393799,0.002286104019731283,0.7000470705550685,0.3917134001725293,0.004072029051988966,,,,
82,0.5017096400260925,0.5661436954149344,0.00025,83.93363618850708,0.6662463545799255,0.2615557312965393,0.002276550978422165,0.6997490128048105,0.38499708235861135,0.004006866874192961,,,,
83,0.49972811341285706,0.5634913779543225,0.00025,84.376708984375,0.6652874946594238,0.25645747780799866,0.002227261895313859,0.6985452635099806,0.3741711719367007,0.00395806876721328,,,,
84,0.500640332698822,0.5671607795281642,0.00025,84.26282286643982,0.6657834649085999,0.2603597640991211,0.0022401802707463503,0.7001322085679551,0.39400656332637524,0.004004080247766315,,,,
85,0.4988287687301636,0.5653155791463483,0.00025,84.03939437866211,0.6648881435394287,0.2569061815738678,0.0021897496189922094,0.6990277873873623,0.3769422533152316,0.004027582535360385,,,,
86,0.4971862733364105,0.5662201069629739,0.00025,84.75516080856323,0.6639739274978638,0.2559705376625061,0.00213673897087574,0.6992368278413027,0.39299838512307617,0.003989574863656454,,,,
87,0.4985472559928894,0.5669837150638699,0.00025,83.72549700737,0.6644622087478638,0.26005667448043823,0.002173829358071089,0.7002362709511019,0.3827611224174782,0.004046862412209784,,,,
88,0.4961586594581604,0.5636135308253022,0.00025,83.63267803192139,0.6637152433395386,0.25013354420661926,0.00211854325607419,0.6993093269977776,0.3685405039574555,0.003965329620259847,,,,
89,0.4955984055995941,0.5650629072862087,0.000125,83.74590420722961,0.663905143737793,0.2463883012533188,0.0020994304213672876,0.6998195751825467,0.3749740403771736,0.003994752637564381,,,,
90,0.4884625971317291,0.562457525448249,0.000125,84.03289580345154,0.6602332592010498,0.22497804462909698,0.0019451886182650924,0.6985627708097504,0.37160794808706643,0.003913094327967275,,,,
91,0.4858311712741852,0.561747499377811,0.000125,83.93963837623596,0.6587203145027161,0.221085786819458,0.0018740291707217693,0.6980902684631155,0.36471949654623087,0.003925475882679484,,,,
92,0.48512062430381775,0.56191836396451,0.000125,83.75579023361206,0.6584159731864929,0.21805226802825928,0.0018609665567055345,0.6982498164590528,0.36659675954112875,0.003919732431407262,,,,
93,0.4846090078353882,0.5615497410941784,0.000125,83.60776400566101,0.6582345962524414,0.21545039117336273,0.0018522744067013264,0.6982208275986829,0.36496524909994776,0.00390857094225511,,,,
94,0.4836503565311432,0.5610294893745162,0.000125,84.69420385360718,0.657804548740387,0.21329909563064575,0.0018256120383739471,0.6980804618056861,0.36211662707332565,0.003899160217306285,,,,
95,0.4825177490711212,0.5624597475595451,0.000125,84.5018584728241,0.6570722460746765,0.21350139379501343,0.0017885363195091486,0.6986301416716854,0.3666688827377096,0.003935523330659585,,,,
96,0.4820559322834015,0.5613946751074183,0.000125,84.02743744850159,0.6570244431495667,0.21201393008232117,0.0017721690237522125,0.6985766251807376,0.3634042144174807,0.0038949123555298286,,,,
97,0.48138779401779175,0.5624480059417937,0.000125,83.93491172790527,0.6567234396934509,0.209751695394516,0.0017574597150087357,0.6980013878834991,0.37594962217744565,0.003911171323855774,,,,
98,0.48079755902290344,0.5625896773698705,0.000125,83.6034677028656,0.6562058925628662,0.2118730992078781,0.0017329617403447628,0.6987281989714657,0.366575255300766,0.003939622423263594,,,,
99,0.4811500906944275,0.562016304691411,0.000125,83.55212664604187,0.6566960215568542,0.2079818844795227,0.0017541702836751938,0.6983547749097758,0.36571644682350934,0.003925755169720212,,,,
100,0.4808128774166107,0.5625194303727064,6.25e-05,83.49008440971375,0.6565262079238892,0.20663835108280182,0.0017484341515228152,0.6981743923702203,0.3687992904502795,0.003944677969577548,,,,
101,0.47681769728660583,0.5614414103334698,6.25e-05,84.58609294891357,0.6546933054924011,0.19627663493156433,0.0016458522295579314,0.6975895999161401,0.3693195574249291,0.003903652795893392,,,,
102,0.4751411974430084,0.5604053767393494,6.25e-05,83.6477382183075,0.6536755561828613,0.19393250346183777,0.0016017839079722762,0.6975894849439385,0.3598610061714278,0.0038937488949646213,,,,
103,0.4746061861515045,0.5608480046566002,6.25e-05,83.78153944015503,0.6533752679824829,0.1924860030412674,0.0015903115272521973,0.6978302421365973,0.3605294049120128,0.003906150640450948,,,,
104,0.47398826479911804,0.5607988790892104,6.25e-05,83.99913120269775,0.6531886458396912,0.19056372344493866,0.0015725442208349705,0.6979595968387508,0.35895886309009056,0.003906611768408272,,,,
105,0.47377973794937134,0.5611623219960697,6.25e-05,83.74286437034607,0.6530399322509766,0.19090169668197632,0.0015647010877728462,0.697980050762414,0.3627011957150101,0.00390721913381369,,,,
106,0.47336235642433167,0.5608798516328063,6.25e-05,83.88901686668396,0.6528573036193848,0.18929190933704376,0.0015563064953312278,0.6977818990887145,0.36097319084964663,0.003907440757771473,,,,
107,0.47340506315231323,0.5612880789810492,6.25e-05,83.69185304641724,0.652887225151062,0.18893791735172272,0.0015593728749081492,0.6979907487795444,0.3628447363417458,0.0039130681347210065,,,,
108,0.47269532084465027,0.5610615964843766,3.125e-05,84.58235454559326,0.652506411075592,0.188642218708992,0.0015353936469182372,0.6978517218592278,0.3620877881242132,0.003909376241959484,,,,
109,0.47079163789749146,0.5605623094163537,3.125e-05,83.59145045280457,0.6515945792198181,0.1832227259874344,0.001490351278334856,0.6976299809286718,0.36023554363608296,0.0038990832044187482,,,,
110,0.4700579047203064,0.5605721505648552,3.125e-05,83.54546022415161,0.6511557102203369,0.1815459132194519,0.001474063261412084,0.6977234826234131,0.3589850256870793,0.003902502809816937,,,,
111,0.46974584460258484,0.5605538265428639,3.125e-05,83.63931179046631,0.6510008573532104,0.18087342381477356,0.0014658028958365321,0.6976341860382732,0.35901882033707766,0.0039045589133238647,,,,
112,0.4692929983139038,0.5607214645400902,3.125e-05,84.82379674911499,0.6508396863937378,0.1795887053012848,0.001453035743907094,0.6976908433529739,0.35989721263582525,0.0039073749852007724,,,,
113,0.469192773103714,0.5607067282486923,3.125e-05,84.99749708175659,0.6507591605186462,0.17960412800312042,0.0014503467828035355,0.6977675029530827,0.3597836364633493,0.0039043485252003214,,,,
114,0.4689368009567261,0.5607164601097515,1.5625e-05,84.06149959564209,0.6506286263465881,0.179070383310318,0.0014435774646699429,0.6976923442530704,0.35902062993918343,0.003911436009046303,,,,
115,0.46789878606796265,0.5604732060483044,1.5625e-05,83.89264726638794,0.6500796675682068,0.1767015904188156,0.001417944673448801,0.6976347301627404,0.35859789148384263,0.0039021893948749295,,,,
116,0.46742162108421326,0.5606089462654643,1.5625e-05,84.73689150810242,0.6498363614082336,0.175655797123909,0.0014055883511900902,0.6977316995961013,0.3589861113930252,0.003904234950166379,,,,
117,0.46727296710014343,0.5606379758136473,1.5625e-05,83.89644980430603,0.6497431397438049,0.1755029857158661,0.0014015460619702935,0.6976696887150236,0.35907330667168696,0.003907652141973865,,,,
118,0.46708306670188904,0.5606321323692972,1.5625e-05,83.74428582191467,0.6496754288673401,0.17508409917354584,0.0013955695321783423,0.6977095417628703,0.3589931721821374,0.003906285593181517,,,,
119,0.4669703543186188,0.5605320641417408,1.5625e-05,83.7534761428833,0.649590015411377,0.17497700452804565,0.0013929919805377722,0.697658927082727,0.3587369658529226,0.0039038706335171114,,,,
120,0.4668484926223755,0.5606273013947423,7.8125e-06,84.00832796096802,0.6495546102523804,0.17451414465904236,0.0013898346805945039,0.69768240521607,0.35911370287962197,0.003906398464183499,,,,
121,0.46627652645111084,0.560495000351168,7.8125e-06,83.85735249519348,0.6492369174957275,0.1733245849609375,0.0013756959233433008,0.6976552593771006,0.3586147613358143,0.0039025656966990997,,,,
122,0.46610158681869507,0.5606010312794427,7.8125e-06,83.96976661682129,0.6491400003433228,0.1730312705039978,0.0013710048515349627,0.6976797770387524,0.3590346466031404,0.0039054369631277125,,,,
123,0.4659790098667145,0.5605705214693121,7.8125e-06,84.71950364112854,0.6490786075592041,0.17271973192691803,0.0013680144911631942,0.6976992828433921,0.35860544997188576,0.0039051930228406486,,,,
124,0.46589013934135437,0.5605982401449036,7.8125e-06,83.83839416503906,0.6490260362625122,0.17257098853588104,0.0013657332165166736,0.6977160297035906,0.35870413339261026,0.003905623847941998,,,,
125,0.4658268690109253,0.5606048265626072,7.8125e-06,83.64856934547424,0.6489940881729126,0.1724344938993454,0.0013640901306644082,0.6977024840986105,0.3587340231733461,0.003906329969676947,,,,
126,0.46577367186546326,0.560632699515275,3.90625e-06,83.70703673362732,0.6489641666412354,0.17242905497550964,0.0013622659025713801,0.6977237506839526,0.3587221604852231,0.003907159120953822,,,,
127,0.4654386043548584,0.5605904530012379,3.90625e-06,83.46125507354736,0.6487910747528076,0.17163020372390747,0.001354019157588482,0.6977034331592089,0.3586258090311244,0.0039060428153465834,,,,
128,0.4653432369232178,0.5605801401177382,3.90625e-06,83.46431493759155,0.64873868227005,0.17145031690597534,0.001351538929156959,0.6976819282082513,0.35866297314210804,0.003906066319184558,,,,
129,0.4652901291847229,0.5606202843417925,3.90625e-06,83.36343955993652,0.6487030982971191,0.17138078808784485,0.001350227976217866,0.697731581622629,0.3586403119928622,0.003906599403787348,,,,
130,0.4652397036552429,0.5605967493020059,3.90625e-06,83.71975541114807,0.6486824154853821,0.17128603160381317,0.001348655903711915,0.6977238341840074,0.3585689759611371,0.003905935780282556,,,,
131,0.46520209312438965,0.5606313614429335,3.90625e-06,85.3603241443634,0.6486552357673645,0.1712629348039627,0.001347704092040658,0.6977139219818966,0.3588732663455047,0.003906684830174613,,,,
132,0.46516063809394836,0.5606333729062304,1.953125e-06,84.45977210998535,0.6486396193504333,0.17112910747528076,0.0013466492528095841,0.6977272564210113,0.3586701934781745,0.003907330057610369,,,,
133,0.46500465273857117,0.5606351966547661,1.953125e-06,84.07851886749268,0.6485525369644165,0.17082837224006653,0.0013426706427708268,0.6977249497798127,0.3587185305124822,0.003907272429893958,,,,
134,0.46495652198791504,0.5606299073096942,1.953125e-06,83.89521431922913,0.6485274434089661,0.17070715129375458,0.0013415436260402203,0.6977242666847492,0.358624089795951,0.003907478286710433,,,,
135,0.4649234116077423,0.5606408654722485,1.953125e-06,83.6108934879303,0.6485090851783752,0.1706722527742386,0.0013405323261395097,0.6977285202913519,0.35861603549580506,0.003907969505864734,,,,
136,0.46490949392318726,0.5606437706138749,1.953125e-06,83.81125473976135,0.648499608039856,0.17065554857254028,0.0013402012409642339,0.6977378548489228,0.35865023549534514,0.003907620968068994,,,,
137,0.46488529443740845,0.5606301386488056,1.953125e-06,83.63430881500244,0.6484888195991516,0.17058059573173523,0.0013396281283348799,0.6977299391096411,0.35861544545851887,0.00390732856374496,,,,
138,0.46486109495162964,0.5606532593367101,9.765625e-07,84.45041537284851,0.6484745144844055,0.17055478692054749,0.0013389347586780787,0.6977339167758979,0.3587595070432968,0.003907740845046995,,,,
139,0.46477460861206055,0.5606495166699378,9.765625e-07,83.58252954483032,0.6484258770942688,0.17035607993602753,0.0013369062216952443,0.6977331634569881,0.35867613490223854,0.0039079795955106215,,,,
140,0.4647517502307892,0.5606460743597301,9.765625e-07,83.81848788261414,0.6484144926071167,0.17031587660312653,0.001336262677796185,0.6977318690031121,0.35862336027682246,0.003908099883186383,,,,
141,0.46473848819732666,0.5606589136951302,9.765625e-07,84.03042531013489,0.6484076976776123,0.17031502723693848,0.0013357726857066154,0.6977350386508321,0.35869330052059634,0.003908345221744619,,,,
142,0.4647213816642761,0.5606449285452496,9.765625e-07,83.92189407348633,0.6483988761901855,0.1702796369791031,0.0013353312388062477,0.6977327019675037,0.35864345051049185,0.003907905609938675,,,,
143,0.46471279859542847,0.5606510081072047,9.765625e-07,83.87205791473389,0.6483927965164185,0.17027007043361664,0.0013351273955777287,0.6977329043826058,0.3587051179439687,0.003907925793896948,,,,
144,0.46470004320144653,0.5606539677424887,4.8828125e-07,83.69662880897522,0.6483856439590454,0.17023715376853943,0.0013348284410312772,0.6977368100360238,0.3587014600895715,0.003907966468629963,,,,
145,0.46465471386909485,0.5606503673006318,4.8828125e-07,83.60145020484924,0.6483632922172546,0.17012976109981537,0.0013336982810869813,0.6977290481501096,0.3587074648713397,0.003908018367645912,0.7035395868368614,0.3568416103213883,0.0039183983490761205,0.564478946377032
